COM;Pot_Cont;Escalao;ORD;COD_Proposta;Contagem;TF;TV|TVFV|TVP;TVV|TVC;TVVz;TFGN;TVGN
IBD;10,35;;;IBD_04;2;0,9212;0,1992;0,0757;;;
IBD;13,8;;;IBD_04;2;1,2162;0,1992;0,0757;;;
IBD;17,25;;;IBD_04;2;1,5254;0,1992;0,0757;;;
IBD;20,7;;;IBD_04;2;1,9649;0,1992;0,0757;;;
IBD;3,45;;;IBD_06;2;0,4331;0,2015;0,0768;;;
IBD;4,6;;;IBD_06;2;0,5383;0,2015;0,0768;;;
IBD;5,75;;;IBD_06;2;0,6221;0,2015;0,0768;;;
IBD;6,9;;;IBD_06;2;0,7032;0,2015;0,0768;;;
IBD;10,35;;;IBD_06;2;0,9307;0,2015;0,0768;;;
IBD;13,8;;;IBD_06;2;1,2287;0,2015;0,0768;;;
IBD;17,25;;;IBD_06;2;1,5411;0,2015;0,0768;;;
IBD;20,7;;;IBD_06;2;1,9852;0,2015;0,0768;;;
IBD;3,45;;;IBD_07;2;0,4375;0,2038;0,078;;;
IBD;4,6;;;IBD_07;2;0,5438;0,2038;0,078;;;
IBD;5,75;;;IBD_07;2;0,6285;0,2038;0,078;;;
IBD;6,9;;;IBD_07;2;0,7104;0,2038;0,078;;;
IBD;10,35;;;IBD_07;2;0,9402;0,2038;0,078;;;
IBD;13,8;;;IBD_07;2;1,2413;0,2038;0,078;;;
IBD;17,25;;;IBD_07;2;1,5569;0,2038;0,078;;;
IBD;20,7;;;IBD_07;2;2,0054;0,2038;0,078;;;
IBD;3,45;;;IBD_08;2;0,4242;0,1969;0,0746;;;
IBD;4,6;;;IBD_08;2;0,5273;0,1969;0,0746;;;
IBD;5,75;;;IBD_08;2;0,6094;0,1969;0,0746;;;
IBD;6,9;;;IBD_08;2;0,6889;0,1969;0,0746;;;
IBD;10,35;;;IBD_08;2;0,9117;0,1969;0,0746;;;
IBD;13,8;;;IBD_08;2;1,2036;0,1969;0,0746;;;
IBD;17,25;;;IBD_08;2;1,5097;0,1969;0,0746;;;
IBD;20,7;;;IBD_08;2;1,9447;0,1969;0,0746;;;
IBD;3,45;;;IBD_09;2;0,4419;0,2061;0,0791;;;
IBD;4,6;;;IBD_09;2;0,5493;0,2061;0,0791;;;
IBD;5,75;;;IBD_09;2;0,6348;0,2061;0,0791;;;
IBD;6,9;;;IBD_09;2;0,7176;0,2061;0,0791;;;
IBD;10,35;;;IBD_09;2;0,9497;0,2061;0,0791;;;
IBD;13,8;;;IBD_09;2;1,2538;0,2061;0,0791;;;
IBD;17,25;;;IBD_09;2;1,5726;0,2061;0,0791;;;
IBD;20,7;;;IBD_09;2;2,0257;0,2061;0,0791;;;
IBD;3,45;;;IBD_10;2;0,3624;0,1921;0,1018;;;
IBD;4,6;;;IBD_10;2;0,4504;0,1921;0,1018;;;
IBD;5,75;;;IBD_10;2;0,5205;0,1921;0,1018;;;
IBD;6,9;;;IBD_10;2;0,5884;0,1921;0,1018;;;
IBD;10,35;;;IBD_10;2;0,7788;0,1921;0,1018;;;
IBD;13,8;;;IBD_10;2;1,0281;0,1921;0,1018;;;
IBD;17,25;;;IBD_10;2;1,2895;0,1921;0,1018;;;
IBD;20,7;;;IBD_10;2;1,6611;0,1921;0,1018;;;
IBD;3,45;;;IBD_11;2;0,4331;0,2015;0,0768;;;
IBD;4,6;;;IBD_11;2;0,5383;0,2015;0,0768;;;
IBD;5,75;;;IBD_11;2;0,6221;0,2015;0,0768;;;
IBD;6,9;;;IBD_11;2;0,7032;0,2015;0,0768;;;
IBD;10,35;;;IBD_11;2;0,9307;0,2015;0,0768;;;
IBD;13,8;;;IBD_11;2;1,2287;0,2015;0,0768;;;
IBD;17,25;;;IBD_11;2;1,5411;0,2015;0,0768;;;
IBD;20,7;;;IBD_11;2;1,9852;0,2015;0,0768;;;
IBD;3,45;;;IBD_12;2;0,4331;0,2015;0,0768;;;
IBD;4,6;;;IBD_12;2;0,5383;0,2015;0,0768;;;
IBD;5,75;;;IBD_12;2;0,6221;0,2015;0,0768;;;
IBD;6,9;;;IBD_12;2;0,7032;0,2015;0,0768;;;
IBD;10,35;;;IBD_12;2;0,9307;0,2015;0,0768;;;
IBD;13,8;;;IBD_12;2;1,2287;0,2015;0,0768;;;
IBD;17,25;;;IBD_12;2;1,5411;0,2015;0,0768;;;
IBD;20,7;;;IBD_12;2;1,9852;0,2015;0,0768;;;
IBD;3,45;;;IBD_13;2;0,4375;0,2038;0,078;;;
IBD;4,6;;;IBD_13;2;0,5438;0,2038;0,078;;;
IBD;5,75;;;IBD_13;2;0,6285;0,2038;0,078;;;
IBD;6,9;;;IBD_13;2;0,7104;0,2038;0,078;;;
IBD;10,35;;;IBD_13;2;0,9402;0,2038;0,078;;;
IBD;13,8;;;IBD_13;2;1,2413;0,2038;0,078;;;
IBD;17,25;;;IBD_13;2;1,5569;0,2038;0,078;;;
IBD;20,7;;;IBD_13;2;2,0054;0,2038;0,078;;;
IBD;3,45;;;IBD_14;2;0,4286;0,1992;0,0757;;;
IBD;4,6;;;IBD_14;2;0,5328;0,1992;0,0757;;;
IBD;5,75;;;IBD_14;2;0,6158;0,1992;0,0757;;;
IBD;6,9;;;IBD_14;2;0,6961;0,1992;0,0757;;;
IBD;10,35;;;IBD_14;2;0,9212;0,1992;0,0757;;;
IBD;13,8;;;IBD_14;2;1,2162;0,1992;0,0757;;;
IBD;17,25;;;IBD_14;2;1,5254;0,1992;0,0757;;;
IBD;20,7;;;IBD_14;2;1,9649;0,1992;0,0757;;;
IBD;3,45;;;IBD_29;2;0,3712;0,1968;0,1043;;;
IBD;4,6;;;IBD_29;2;0,4614;0,1968;0,1043;;;
IBD;5,75;;;IBD_29;2;0,5332;0,1968;0,1043;;;
IBD;6,9;;;IBD_29;2;0,6028;0,1968;0,1043;;;
IBD;10,35;;;IBD_29;2;0,7977;0,1968;0,1043;;;
IBD;13,8;;;IBD_29;2;1,0532;0,1968;0,1043;;;
IBD;17,25;;;IBD_29;2;1,321;0,1968;0,1043;;;
IBD;20,7;;;IBD_29;2;1,7016;0,1968;0,1043;;;
IBD;3,45;;;IBD_30;2;0,3624;0,1921;0,1018;;;
IBD;4,6;;;IBD_30;2;0,4504;0,1921;0,1018;;;
IBD;5,75;;;IBD_30;2;0,5205;0,1921;0,1018;;;
IBD;6,9;;;IBD_30;2;0,5884;0,1921;0,1018;;;
IBD;10,35;;;IBD_30;2;0,7788;0,1921;0,1018;;;
IBD;13,8;;;IBD_30;2;1,0281;0,1921;0,1018;;;
IBD;17,25;;;IBD_30;2;1,2895;0,1921;0,1018;;;
IBD;20,7;;;IBD_30;2;1,6611;0,1921;0,1018;;;
IBD;3,45;;;IBD_31;2;0,3668;0,1945;0,1031;;;
IBD;4,6;;;IBD_31;2;0,4559;0,1945;0,1031;;;
IBD;5,75;;;IBD_31;2;0,5269;0,1945;0,1031;;;
IBD;6,9;;;IBD_31;2;0,5956;0,1945;0,1031;;;
IBD;10,35;;;IBD_31;2;0,7883;0,1945;0,1031;;;
IBD;13,8;;;IBD_31;2;1,0407;0,1945;0,1031;;;
IBD;17,25;;;IBD_31;2;1,3053;0,1945;0,1031;;;
IBD;20,7;;;IBD_31;2;1,6813;0,1945;0,1031;;;
IBD;3,45;;;IBD_32;2;0,3535;0,1874;0,0994;;;
IBD;4,6;;;IBD_32;2;0,4394;0,1874;0,0994;;;
IBD;5,75;;;IBD_32;2;0,5078;0,1874;0,0994;;;
IBD;6,9;;;IBD_32;2;0,5741;0,1874;0,0994;;;
IBD;10,35;;;IBD_32;2;0,7598;0,1874;0,0994;;;
IBD;13,8;;;IBD_32;2;1,003;0,1874;0,0994;;;
IBD;17,25;;;IBD_32;2;1,2581;0,1874;0,0994;;;
IBD;20,7;;;IBD_32;2;1,6206;0,1874;0,0994;;;
IBD;3,45;;;IBD_33;2;0,3668;0,1945;0,1031;;;
IBD;4,6;;;IBD_33;2;0,4559;0,1945;0,1031;;;
IBD;5,75;;;IBD_33;2;0,5269;0,1945;0,1031;;;
IBD;6,9;;;IBD_33;2;0,5956;0,1945;0,1031;;;
IBD;10,35;;;IBD_33;2;0,7883;0,1945;0,1031;;;
IBD;13,8;;;IBD_33;2;1,0407;0,1945;0,1031;;;
IBD;17,25;;;IBD_33;2;1,3053;0,1945;0,1031;;;
IBD;20,7;;;IBD_33;2;1,6813;0,1945;0,1031;;;
IBD;3,45;;;IBD_34;2;0,3579;0,1898;0,1006;;;
IBD;4,6;;;IBD_34;2;0,4449;0,1898;0,1006;;;
IBD;5,75;;;IBD_34;2;0,5142;0,1898;0,1006;;;
IBD;6,9;;;IBD_34;2;0,5813;0,1898;0,1006;;;
IBD;10,35;;;IBD_34;2;0,7693;0,1898;0,1006;;;
IBD;13,8;;;IBD_34;2;1,0156;0,1898;0,1006;;;
IBD;17,25;;;IBD_34;2;1,2738;0,1898;0,1006;;;
IBD;20,7;;;IBD_34;2;1,6408;0,1898;0,1006;;;
IBD;3,45;;;IBD_35;2;0,3624;0,1921;0,1018;;;
IBD;4,6;;;IBD_35;2;0,4504;0,1921;0,1018;;;
IBD;5,75;;;IBD_35;2;0,5205;0,1921;0,1018;;;
IBD;6,9;;;IBD_35;2;0,5884;0,1921;0,1018;;;
IBD;10,35;;;IBD_35;2;0,7788;0,1921;0,1018;;;
IBD;13,8;;;IBD_35;2;1,0281;0,1921;0,1018;;;
IBD;17,25;;;IBD_35;2;1,2895;0,1921;0,1018;;;
IBD;20,7;;;IBD_35;2;1,6611;0,1921;0,1018;;;
IBD;3,45;;;IBD_36;2;0,269166666666667;0,2015;0,1068;;;
IBD;4,6;;;IBD_36;2;0,334616666666667;0,2015;0,1068;;;
IBD;5,75;;;IBD_36;2;0,386679166666667;0,2015;0,1068;;;
IBD;6,9;;;IBD_36;2;0,4371125;0,2015;0,1068;;;
IBD;10,35;;;IBD_36;2;0,578495833333333;0,2015;0,1068;;;
IBD;13,8;;;IBD_36;2;0,763795833333333;0,2015;0,1068;;;
IBD;17,25;;;IBD_36;2;0,95795;0,2015;0,1068;;;
IBD;20,7;;;IBD_36;2;1,2339875;0,2015;0,1068;;;
IBD;3,45;;;IBD_37;2;0,26605;0,1992;0,1056;;;
IBD;4,6;;;IBD_37;2;0,330720833333333;0,1992;0,1056;;;
IBD;5,75;;;IBD_37;2;0,382216666666667;0,1992;0,1056;;;
IBD;6,9;;;IBD_37;2;0,432083333333333;0,1992;0,1056;;;
IBD;10,35;;;IBD_37;2;0,571766666666667;0,1992;0,1056;;;
IBD;13,8;;;IBD_37;2;0,754870833333333;0,1992;0,1056;;;
IBD;17,25;;;IBD_37;2;0,946829166666667;0,1992;0,1056;;;
IBD;20,7;;;IBD_37;2;1,21960833333333;0,1992;0,1056;;;
IBD;3,45;;;IBD_38;2;0,272354166666667;0,2038;0,1081;;;
IBD;4,6;;;IBD_38;2;0,3385125;0,2038;0,1081;;;
IBD;5,75;;;IBD_38;2;0,3912125;0,2038;0,1081;;;
IBD;6,9;;;IBD_38;2;0,4422125;0,2038;0,1081;;;
IBD;10,35;;;IBD_38;2;0,585225;0,2038;0,1081;;;
IBD;13,8;;;IBD_38;2;0,77265;0,2038;0,1081;;;
IBD;17,25;;;IBD_38;2;0,969141666666667;0,2038;0,1081;;;
IBD;20,7;;;IBD_38;2;1,24836666666667;0,2038;0,1081;;;
IBD;3,45;;;IBD_39;2;0,3712;0,1968;0,1043;;;
IBD;4,6;;;IBD_39;2;0,4614;0,1968;0,1043;;;
IBD;5,75;;;IBD_39;2;0,5332;0,1968;0,1043;;;
IBD;6,9;;;IBD_39;2;0,6028;0,1968;0,1043;;;
IBD;10,35;;;IBD_39;2;0,7977;0,1968;0,1043;;;
IBD;13,8;;;IBD_39;2;1,0532;0,1968;0,1043;;;
IBD;17,25;;;IBD_39;2;1,321;0,1968;0,1043;;;
IBD;20,7;;;IBD_39;2;1,7016;0,1968;0,1043;;;
IBD;3,45;;;IBD_40;2;0,3579;0,1898;0,1006;;;
IBD;4,6;;;IBD_40;2;0,4449;0,1898;0,1006;;;
IBD;5,75;;;IBD_40;2;0,5142;0,1898;0,1006;;;
IBD;6,9;;;IBD_40;2;0,5813;0,1898;0,1006;;;
IBD;10,35;;;IBD_40;2;0,7693;0,1898;0,1006;;;
IBD;13,8;;;IBD_40;2;1,0156;0,1898;0,1006;;;
IBD;17,25;;;IBD_40;2;1,2738;0,1898;0,1006;;;
IBD;20,7;;;IBD_40;2;1,6408;0,1898;0,1006;;;
IBD;3,45;;;IBD_41;2;0,3624;0,1921;0,1018;;;
IBD;4,6;;;IBD_41;2;0,4504;0,1921;0,1018;;;
IBD;5,75;;;IBD_41;2;0,5205;0,1921;0,1018;;;
IBD;6,9;;;IBD_41;2;0,5884;0,1921;0,1018;;;
IBD;10,35;;;IBD_41;2;0,7788;0,1921;0,1018;;;
IBD;13,8;;;IBD_41;2;1,0281;0,1921;0,1018;;;
IBD;17,25;;;IBD_41;2;1,2895;0,1921;0,1018;;;
IBD;20,7;;;IBD_41;2;1,6611;0,1921;0,1018;;;
IBD;3,45;;;IBD_42;2;0,3535;0,1874;0,0994;;;
IBD;4,6;;;IBD_42;2;0,4394;0,1874;0,0994;;;
IBD;5,75;;;IBD_42;2;0,5078;0,1874;0,0994;;;
IBD;6,9;;;IBD_42;2;0,5741;0,1874;0,0994;;;
IBD;10,35;;;IBD_42;2;0,7598;0,1874;0,0994;;;
IBD;13,8;;;IBD_42;2;1,003;0,1874;0,0994;;;
IBD;17,25;;;IBD_42;2;1,2581;0,1874;0,0994;;;
IBD;20,7;;;IBD_42;2;1,6206;0,1874;0,0994;;;
IBD;3,45;;;IBD_43;2;0,3712;0,1968;0,1043;;;
IBD;4,6;;;IBD_43;2;0,4614;0,1968;0,1043;;;
IBD;5,75;;;IBD_43;2;0,5332;0,1968;0,1043;;;
IBD;6,9;;;IBD_43;2;0,6028;0,1968;0,1043;;;
IBD;10,35;;;IBD_43;2;0,7977;0,1968;0,1043;;;
IBD;13,8;;;IBD_43;2;1,0532;0,1968;0,1043;;;
IBD;17,25;;;IBD_43;2;1,321;0,1968;0,1043;;;
IBD;20,7;;;IBD_43;2;1,7016;0,1968;0,1043;;;
IBD;3,45;;;IBD_46;2;0,3535;0,1874;0,0994;;;
IBD;4,6;;;IBD_46;2;0,4394;0,1874;0,0994;;;
IBD;5,75;;;IBD_46;2;0,5078;0,1874;0,0994;;;
IBD;6,9;;;IBD_46;2;0,5741;0,1874;0,0994;;;
IBD;10,35;;;IBD_46;2;0,7598;0,1874;0,0994;;;
IBD;13,8;;;IBD_46;2;1,003;0,1874;0,0994;;;
IBD;17,25;;;IBD_46;2;1,2581;0,1874;0,0994;;;
IBD;20,7;;;IBD_46;2;1,6206;0,1874;0,0994;;;
IBD;3,45;;;IBD_47;2;0,3668;0,1945;0,1031;;;
IBD;4,6;;;IBD_47;2;0,4559;0,1945;0,1031;;;
IBD;5,75;;;IBD_47;2;0,5269;0,1945;0,1031;;;
IBD;6,9;;;IBD_47;2;0,5956;0,1945;0,1031;;;
IBD;10,35;;;IBD_47;2;0,7883;0,1945;0,1031;;;
IBD;13,8;;;IBD_47;2;1,0407;0,1945;0,1031;;;
IBD;17,25;;;IBD_47;2;1,3053;0,1945;0,1031;;;
IBD;20,7;;;IBD_47;2;1,6813;0,1945;0,1031;;;
IBD;3,45;;;IBD_48;2;0,3579;0,1898;0,1006;;;
IBD;4,6;;;IBD_48;2;0,4449;0,1898;0,1006;;;
IBD;5,75;;;IBD_48;2;0,5142;0,1898;0,1006;;;
IBD;6,9;;;IBD_48;2;0,5813;0,1898;0,1006;;;
IBD;10,35;;;IBD_48;2;0,7693;0,1898;0,1006;;;
IBD;13,8;;;IBD_48;2;1,0156;0,1898;0,1006;;;
IBD;17,25;;;IBD_48;2;1,2738;0,1898;0,1006;;;
IBD;20,7;;;IBD_48;2;1,6408;0,1898;0,1006;;;
IBD;3,45;;;IBD_49;2;0,3624;0,1921;0,1018;;;
IBD;4,6;;;IBD_49;2;0,4504;0,1921;0,1018;;;
IBD;5,75;;;IBD_49;2;0,5205;0,1921;0,1018;;;
IBD;6,9;;;IBD_49;2;0,5884;0,1921;0,1018;;;
IBD;10,35;;;IBD_49;2;0,7788;0,1921;0,1018;;;
IBD;13,8;;;IBD_49;2;1,0281;0,1921;0,1018;;;
IBD;17,25;;;IBD_49;2;1,2895;0,1921;0,1018;;;
IBD;20,7;;;IBD_49;2;1,6611;0,1921;0,1018;;;
IBD;3,45;;;IBD_50;2;0,3447;0,1786;0,0889;;;
IBD;4,6;;;IBD_50;2;0,4285;0,1786;0,0889;;;
IBD;5,75;;;IBD_50;2;0,4951;0,1786;0,0889;;;
IBD;6,9;;;IBD_50;2;0,5597;0,1786;0,0889;;;
IBD;10,35;;;IBD_50;2;0,7408;0,1786;0,0889;;;
IBD;13,8;;;IBD_50;2;0,978;0,1786;0,0889;;;
IBD;17,25;;;IBD_50;2;1,2266;0,1786;0,0889;;;
IBD;20,7;;;IBD_50;2;1,58;0,1786;0,0889;;;
IBD;3,45;;;IBD_51;2;0,3535;0,1832;0,0912;;;
IBD;4,6;;;IBD_51;2;0,4394;0,1832;0,0912;;;
IBD;5,75;;;IBD_51;2;0,5078;0,1832;0,0912;;;
IBD;6,9;;;IBD_51;2;0,5741;0,1832;0,0912;;;
IBD;10,35;;;IBD_51;2;0,7598;0,1832;0,0912;;;
IBD;13,8;;;IBD_51;2;1,003;0,1832;0,0912;;;
IBD;17,25;;;IBD_51;2;1,2581;0,1832;0,0912;;;
IBD;20,7;;;IBD_51;2;1,6206;0,1832;0,0912;;;
IBD;3,45;;;IBD_52;2;0,3624;0,1921;0,1018;;;
IBD;4,6;;;IBD_52;2;0,4504;0,1921;0,1018;;;
IBD;5,75;;;IBD_52;2;0,5205;0,1921;0,1018;;;
IBD;6,9;;;IBD_52;2;0,5884;0,1921;0,1018;;;
IBD;10,35;;;IBD_52;2;0,7788;0,1921;0,1018;;;
IBD;13,8;;;IBD_52;2;1,0281;0,1921;0,1018;;;
IBD;17,25;;;IBD_52;2;1,2895;0,1921;0,1018;;;
IBD;20,7;;;IBD_52;2;1,6611;0,1921;0,1018;;;
IBD;3,45;;;IBD_53;2;0,3535;0,1874;0,0994;;;
IBD;4,6;;;IBD_53;2;0,4394;0,1874;0,0994;;;
IBD;5,75;;;IBD_53;2;0,5078;0,1874;0,0994;;;
IBD;6,9;;;IBD_53;2;0,5741;0,1874;0,0994;;;
IBD;10,35;;;IBD_53;2;0,7598;0,1874;0,0994;;;
IBD;13,8;;;IBD_53;2;1,003;0,1874;0,0994;;;
IBD;17,25;;;IBD_53;2;1,2581;0,1874;0,0994;;;
IBD;20,7;;;IBD_53;2;1,6206;0,1874;0,0994;;;
IBD;3,45;;;IBD_55;2;0,3491;0,1851;0,0981;;;
IBD;4,6;;;IBD_55;2;0,4339;0,1851;0,0981;;;
IBD;5,75;;;IBD_55;2;0,5015;0,1851;0,0981;;;
IBD;6,9;;;IBD_55;2;0,5669;0,1851;0,0981;;;
IBD;10,35;;;IBD_55;2;0,7503;0,1851;0,0981;;;
IBD;13,8;;;IBD_55;2;0,9905;0,1851;0,0981;;;
IBD;17,25;;;IBD_55;2;1,2424;0,1851;0,0981;;;
IBD;20,7;;;IBD_55;2;1,6003;0,1851;0,0981;;;
IBD;3,45;;;IBD_56;2;0,3447;0,1828;0,0969;;;
IBD;4,6;;;IBD_56;2;0,4285;0,1828;0,0969;;;
IBD;5,75;;;IBD_56;2;0,4951;0,1828;0,0969;;;
IBD;6,9;;;IBD_56;2;0,5597;0,1828;0,0969;;;
IBD;10,35;;;IBD_56;2;0,7408;0,1828;0,0969;;;
IBD;13,8;;;IBD_56;2;0,978;0,1828;0,0969;;;
IBD;17,25;;;IBD_56;2;1,2266;0,1828;0,0969;;;
IBD;20,7;;;IBD_56;2;1,58;0,1828;0,0969;;;
IBD;27,6;;;IBD_44;3;1,3668;0,383;0,1914;0,0904;;
IBD;34,5;;;IBD_44;3;1,7027;0,383;0,1914;0,0904;;
IBD;41,4;;;IBD_44;3;2,04;0,383;0,1914;0,0904;;
IBD;27,6;;;IBD_45;3;1,3668;0,3617;0,1595;0,1506;;
IBD;34,5;;;IBD_45;3;1,7027;0,3617;0,1595;0,1506;;
IBD;41,4;;;IBD_45;3;2,04;0,3617;0,1595;0,1506;;
IBD;27,6;;;IBD_54;3;1,3668;0,2553;0,1914;0,1807;;
IBD;34,5;;;IBD_54;3;1,7027;0,2553;0,1914;0,1807;;
IBD;41,4;;;IBD_54;3;2,04;0,2553;0,1914;0,1807;;
IBELECTRA;1,15;1;;IBELECTRA_01;1;0,1329;0,151515263;;;;
IBELECTRA;2,3;2;;IBELECTRA_01;1;0,1858;0,151515263;;;;
IBELECTRA;3,45;3;;IBELECTRA_01;1;0,2387;0,151515263;;;;
IBELECTRA;4,6;4;;IBELECTRA_01;1;0,2916;0,151515263;;;;
IBELECTRA;5,75;;;IBELECTRA_01;1;0,3445;0,151515263;;;;
IBELECTRA;6,9;;;IBELECTRA_01;1;0,3974;0,151515263;;;;
IBELECTRA;10,35;;;IBELECTRA_01;1;0,5561;0,151515263;;;;
IBELECTRA;13,8;;;IBELECTRA_01;1;0,7148;0,151515263;;;;
IBELECTRA;17,25;;;IBELECTRA_01;1;0,8735;0,151515263;;;;
IBELECTRA;20,7;;;IBELECTRA_01;1;1,0322;0,151515263;;;;
IBELECTRA;1,15;1;;IBELECTRA_02;1;0,1079;0,1538;;;;
IBELECTRA;2,3;2;;IBELECTRA_02;1;0,1608;0,1538;;;;
IBELECTRA;3,45;3;;IBELECTRA_02;1;0,2137;0,1538;;;;
IBELECTRA;4,6;4;;IBELECTRA_02;1;0,2696;0,1538;;;;
IBELECTRA;5,75;;;IBELECTRA_02;1;0,3275;0,1538;;;;
IBELECTRA;6,9;;;IBELECTRA_02;1;0,4174;0,1538;;;;
IBELECTRA;10,35;;;IBELECTRA_02;1;0,5961;0,1538;;;;
IBELECTRA;13,8;;;IBELECTRA_02;1;0,7848;0,1538;;;;
IBELECTRA;17,25;;;IBELECTRA_02;1;0,9735;0,1538;;;;
IBELECTRA;20,7;;;IBELECTRA_02;1;1,1522;0,1538;;;;
IBELECTRA;1,15;1;;IBELECTRA_03;1;0,1729;0,153515263;;;;
IBELECTRA;2,3;2;;IBELECTRA_03;1;0,2258;0,153515263;;;;
IBELECTRA;3,45;3;;IBELECTRA_03;1;0,2787;0,153515263;;;;
IBELECTRA;4,6;4;;IBELECTRA_03;1;0,3316;0,153515263;;;;
IBELECTRA;5,75;;;IBELECTRA_03;1;0,3845;0,153515263;;;;
IBELECTRA;6,9;;;IBELECTRA_03;1;0,4374;0,153515263;;;;
IBELECTRA;10,35;;;IBELECTRA_03;1;0,5961;0,153515263;;;;
IBELECTRA;13,8;;;IBELECTRA_03;1;0,7548;0,153515263;;;;
IBELECTRA;17,25;;;IBELECTRA_03;1;0,9135;0,153515263;;;;
IBELECTRA;20,7;;;IBELECTRA_03;1;1,0722;0,153515263;;;;
IBELECTRA;1,15;1;;IBELECTRA_04;1;0,2029;0,156015263;;;;
IBELECTRA;2,3;2;;IBELECTRA_04;1;0,2558;0,156015263;;;;
IBELECTRA;3,45;3;;IBELECTRA_04;1;0,3087;0,156015263;;;;
IBELECTRA;4,6;4;;IBELECTRA_04;1;0,3616;0,156015263;;;;
IBELECTRA;5,75;;;IBELECTRA_04;1;0,4145;0,156015263;;;;
IBELECTRA;6,9;;;IBELECTRA_04;1;0,4674;0,156015263;;;;
IBELECTRA;10,35;;;IBELECTRA_04;1;0,6261;0,156015263;;;;
IBELECTRA;13,8;;;IBELECTRA_04;1;0,7848;0,156015263;;;;
IBELECTRA;17,25;;;IBELECTRA_04;1;0,9435;0,156015263;;;;
IBELECTRA;20,7;;;IBELECTRA_04;1;1,1022;0,156015263;;;;
IBELECTRA;1,15;1;;IBELECTRA_05;1;0,1029;0,149515263;;;;
IBELECTRA;2,3;2;;IBELECTRA_05;1;0,1558;0,149515263;;;;
IBELECTRA;3,45;3;;IBELECTRA_05;1;0,2087;0,149515263;;;;
IBELECTRA;4,6;4;;IBELECTRA_05;1;0,2616;0,149515263;;;;
IBELECTRA;5,75;;;IBELECTRA_05;1;0,3145;0,149515263;;;;
IBELECTRA;6,9;;;IBELECTRA_05;1;0,3674;0,149515263;;;;
IBELECTRA;10,35;;;IBELECTRA_05;1;0,5261;0,149515263;;;;
IBELECTRA;13,8;;;IBELECTRA_05;1;0,6848;0,149515263;;;;
IBELECTRA;17,25;;;IBELECTRA_05;1;0,8435;0,149515263;;;;
IBELECTRA;20,7;;;IBELECTRA_05;1;1,0022;0,149515263;;;;
IBELECTRA;1,15;1;;IBELECTRA_06;1;0,0918;0,1688;;;;
IBELECTRA;2,3;2;;IBELECTRA_06;1;0,147;0,1688;;;;
IBELECTRA;3,45;3;;IBELECTRA_06;1;0,2023;0,1688;;;;
IBELECTRA;4,6;4;;IBELECTRA_06;1;0,2628;0,1688;;;;
IBELECTRA;5,75;;;IBELECTRA_06;1;0,3233;0,1688;;;;
IBELECTRA;6,9;;;IBELECTRA_06;1;0,3837;0,1688;;;;
IBELECTRA;10,35;;;IBELECTRA_06;1;0,56;0,1688;;;;
IBELECTRA;13,8;;;IBELECTRA_06;1;0,7518;0,1688;;;;
IBELECTRA;17,25;;;IBELECTRA_06;1;0,928;0,1688;;;;
IBELECTRA;20,7;;;IBELECTRA_06;1;1,1147;0,1688;;;;
IBELECTRA;1,15;1;;IBELECTRA_07;1;0,0977;0,1796;;;;
IBELECTRA;2,3;2;;IBELECTRA_07;1;0,1564;0,1796;;;;
IBELECTRA;3,45;3;;IBELECTRA_07;1;0,2152;0,1796;;;;
IBELECTRA;4,6;4;;IBELECTRA_07;1;0,2796;0,1796;;;;
IBELECTRA;5,75;;;IBELECTRA_07;1;0,3439;0,1796;;;;
IBELECTRA;6,9;;;IBELECTRA_07;1;0,4082;0,1796;;;;
IBELECTRA;10,35;;;IBELECTRA_07;1;0,5957;0,1796;;;;
IBELECTRA;13,8;;;IBELECTRA_07;1;0,7998;0,1796;;;;
IBELECTRA;17,25;;;IBELECTRA_07;1;0,9872;0,1796;;;;
IBELECTRA;20,7;;;IBELECTRA_07;1;1,1858;0,1796;;;;
IBELECTRA;1,15;1;;IBELECTRA_08;1;0,0879;0,1616;;;;
IBELECTRA;2,3;2;;IBELECTRA_08;1;0,1408;0,1616;;;;
IBELECTRA;3,45;3;;IBELECTRA_08;1;0,1937;0,1616;;;;
IBELECTRA;4,6;4;;IBELECTRA_08;1;0,2516;0,1616;;;;
IBELECTRA;5,75;;;IBELECTRA_08;1;0,3095;0,1616;;;;
IBELECTRA;6,9;;;IBELECTRA_08;1;0,3674;0,1616;;;;
IBELECTRA;10,35;;;IBELECTRA_08;1;0,5361;0,1616;;;;
IBELECTRA;13,8;;;IBELECTRA_08;1;0,7198;0,1616;;;;
IBELECTRA;17,25;;;IBELECTRA_08;1;0,8885;0,1616;;;;
IBELECTRA;20,7;;;IBELECTRA_08;1;1,0672;0,1616;;;;
IBELECTRA;1,15;1;;IBELECTRA_09;1;0,1128;0,1609;;;;
IBELECTRA;2,3;2;;IBELECTRA_09;1;0,1681;0,1609;;;;
IBELECTRA;3,45;3;;IBELECTRA_09;1;0,2234;0,1609;;;;
IBELECTRA;4,6;4;;IBELECTRA_09;1;0,2819;0,1609;;;;
IBELECTRA;5,75;;;IBELECTRA_09;1;0,3424;0,1609;;;;
IBELECTRA;6,9;;;IBELECTRA_09;1;0,4364;0,1609;;;;
IBELECTRA;10,35;;;IBELECTRA_09;1;0,6232;0,1609;;;;
IBELECTRA;13,8;;;IBELECTRA_09;1;0,8205;0,1609;;;;
